Group,Time,Id,User,Message
"group 23","2/22/2016 10:46:47 PM","R_AvBRsIQiCYA9wAx","User 1","A pet dolphin because I've always wanted one."
"group 23","2/22/2016 10:47:04 PM","R_2qDx7diPktO1Kvt","User 2","what	   gifts did	   you receive	   on	   your	    last	   birthday?"
"group 23","2/22/2016 10:47:14 PM","R_AvBRsIQiCYA9wAx","User 1","I'm supposed to ask first."
"group 23","2/22/2016 10:47:16 PM","R_AvBRsIQiCYA9wAx","User 1","What gifts did you receive on your last birthday?"
"group 23","2/22/2016 10:48:15 PM","R_2qDx7diPktO1Kvt","User 2","not anything I can think of actually. Friends bought me drinks."
"group 23","2/22/2016 10:48:24 PM","R_2qDx7diPktO1Kvt","User 2","what figts did you fecieve on your last birthday"
"group 23","2/22/2016 10:48:27 PM","R_2qDx7diPktO1Kvt","User 2","*gifts"
"group 23","2/22/2016 10:48:30 PM","R_AvBRsIQiCYA9wAx","User 1","Cash from my parents."
"group 23","2/22/2016 10:48:41 PM","R_AvBRsIQiCYA9wAx","User 1","Describe the last time you went to the zoo."
"group 23","2/22/2016 10:49:12 PM","R_2qDx7diPktO1Kvt","User 2","it was hot. most of the exhibits were moved. I rode the 45 min trolly around because the zoo was big."
"group 23","2/22/2016 10:49:27 PM","R_2qDx7diPktO1Kvt","User 2","Describe the last time you went to the zoo."
"group 23","2/22/2016 10:49:57 PM","R_AvBRsIQiCYA9wAx","User 1","I went with my grade 1 class. I remember seeing a lion and buying ice cream."
"group 23","2/22/2016 10:50:30 PM","R_AvBRsIQiCYA9wAx","User 1","Do you like to get up early or stay up late? Is there anything funny that has resulted from this?"
"group 23","2/22/2016 10:51:03 PM","R_2qDx7diPktO1Kvt","User 2","Both. Result is feeling sleepy during the day."
"group 23","2/22/2016 10:51:19 PM","R_2qDx7diPktO1Kvt","User 2","do you like to get up early or stay up late? is there anything funny that has resulted form this?"
"group 23","2/22/2016 10:51:28 PM","R_AvBRsIQiCYA9wAx","User 1","Stay up late. Nothing funny."
"group 23","2/22/2016 10:51:38 PM","R_AvBRsIQiCYA9wAx","User 1","What did you do this summer?"
"group 23","2/22/2016 10:51:52 PM","R_2qDx7diPktO1Kvt","User 2","you mean last summer/"
"group 23","2/22/2016 10:52:12 PM","R_AvBRsIQiCYA9wAx","User 1","Just copying the questions."
"group 23","2/22/2016 10:52:36 PM","R_2qDx7diPktO1Kvt","User 2","okay, i was working in chicago last summer. this summer i wil be traveling and working"
"group 23","2/22/2016 10:52:43 PM","R_2qDx7diPktO1Kvt","User 2","what did you do this summer?"
"group 23","2/22/2016 10:53:01 PM","R_AvBRsIQiCYA9wAx","User 1","I worked in San Francisco."
"group 23","2/22/2016 10:53:43 PM","R_AvBRsIQiCYA9wAx","User 1","Who is your favorite actor of your own gender? Describe a favorite scene in which this persn has acted."
"group 23","2/22/2016 10:54:10 PM","R_2qDx7diPktO1Kvt","User 2","Sandra Pullock um i cant reember specifics but shes in funny romatic comedies"
"group 23","2/22/2016 10:54:31 PM","R_2qDx7diPktO1Kvt","User 2","who is your favorite actor of your own gender. dexcribe a favorite scene in which this person has acted"
"group 23","2/22/2016 10:54:41 PM","R_AvBRsIQiCYA9wAx","User 1","Christian Bale. I can't remember a specific scene either."
"group 23","2/22/2016 10:54:53 PM","R_AvBRsIQiCYA9wAx","User 1","What is your favorite holiday? Why?"
"group 23","2/22/2016 10:55:12 PM","R_2qDx7diPktO1Kvt","User 2","Christmas because my siblings actually come home for this holiday."
"group 23","2/22/2016 10:55:19 PM","R_2qDx7diPktO1Kvt","User 2","what is your favorite holiday and why?"
"group 23","2/22/2016 10:55:29 PM","R_AvBRsIQiCYA9wAx","User 1","Christmas, because I like winter."
"group 23","2/22/2016 10:55:49 PM","R_AvBRsIQiCYA9wAx","User 1","What foreign country would you most like to visit? What attracts you to this place?"
"group 23","2/22/2016 10:56:08 PM","R_2qDx7diPktO1Kvt","User 2","hong kong. city life, good food, family."
"group 23","2/22/2016 10:56:28 PM","R_2qDx7diPktO1Kvt","User 2","what foreign country would you most like to visit? what attracts u to this place?"
"group 23","2/22/2016 10:56:49 PM","R_AvBRsIQiCYA9wAx","User 1","Russia because it sounds unique and interesting."
"group 23","2/22/2016 10:57:11 PM","R_AvBRsIQiCYA9wAx","User 1","Do you prefer digital watches and clocks or the kind with hands? Why?"
"group 23","2/22/2016 10:57:54 PM","R_2qDx7diPktO1Kvt","User 2","Depends if I am wearing it. I like hands because the style looks better. I would want digital on my home appliances because it is easy to read"
"group 23","2/22/2016 10:58:06 PM","R_2qDx7diPktO1Kvt","User 2","do you prefer digital watches and locks or the kind with hands? why?"
"group 23","2/22/2016 10:58:14 PM","R_AvBRsIQiCYA9wAx","User 1","Hands. They look nicer."
"group 23","2/22/2016 10:58:20 PM","R_2qDx7diPktO1Kvt","User 2","ditto"
"group 23","2/22/2016 10:58:22 PM","R_AvBRsIQiCYA9wAx","User 1","Describe your mother's best friend."
"group 23","2/22/2016 10:58:30 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 23","2/22/2016 10:58:52 PM","R_2qDx7diPktO1Kvt","User 2","Shes the opposite my mom. She likes eating. Shes buddhist and also her bridesmaid."
"group 23","2/22/2016 10:59:29 PM","R_2qDx7diPktO1Kvt","User 2","They both went to college togther and took their CPA together. they hella tight. and go to vegas all the time."
"group 23","2/22/2016 10:59:37 PM","R_2qDx7diPktO1Kvt","User 2","Describe you moms bff?"
"group 23","2/22/2016 11:00:10 PM","R_AvBRsIQiCYA9wAx","User 1","She has long hair. They go to afternoon tea together a lot."
"group 23","2/22/2016 11:00:34 PM","R_AvBRsIQiCYA9wAx","User 1","How often do you get your hair cut? Where do you go? Have you ever had a really bad haircut experienec?"
"group 23","2/22/2016 11:01:03 PM","R_2qDx7diPktO1Kvt","User 2","once a year. this viet place my parents go to in lake forest. I dont think I have had a bad cut experiene"
"group 23","2/22/2016 11:01:22 PM","R_2qDx7diPktO1Kvt","User 2","how often do you cut your hair? where do you go? have you had a really bad experience?"
"group 23","2/22/2016 11:01:50 PM","R_AvBRsIQiCYA9wAx","User 1","About once a month. A local salon. No. I haven't."
"group 23","2/22/2016 11:02:05 PM","R_2qDx7diPktO1Kvt","User 2","Oh nice which salon?"
"group 23","2/22/2016 11:02:18 PM","R_AvBRsIQiCYA9wAx","User 1","What is the last concert you saw? How many of that band's albums do you own? Had you seen them before? Where?"
"group 23","2/22/2016 11:02:22 PM","R_2qDx7diPktO1Kvt","User 2","you know I never get my hair cut around berkeley. always wanted to know a place"
"group 23","2/22/2016 11:02:30 PM","R_AvBRsIQiCYA9wAx","User 1","The Edge Salon."
"group 23","2/22/2016 11:02:37 PM","R_2qDx7diPktO1Kvt","User 2","One Repbulic in Superbowl city"
"group 23","2/22/2016 11:02:54 PM","R_2qDx7diPktO1Kvt","User 2","i dont own ablums cuz I use spotify, I have not seen them before"
"group 23","2/22/2016 11:03:18 PM","R_2qDx7diPktO1Kvt","User 2","What is the last concert you saw? how many band albums do you own? have you seen them before? where?"
"group 23","2/22/2016 11:03:25 PM","R_AvBRsIQiCYA9wAx","User 1","I have never been to a concert."
"group 23","2/22/2016 11:03:51 PM","","System",">> User 1 has Disconnected"
"group 23","2/22/2016 11:03:56 PM","R_2qDx7diPktO1Kvt","User 2","omg, music is so much better live, there is a def tone difference. especially for orchestra. you should go......."
"group 23","2/22/2016 11:04:05 PM","R_2qDx7diPktO1Kvt","User 2"," :frowning: :cry:"
"group 23","2/22/2016 11:06:13 PM","","System",">> User 2 has Disconnected"
"group 23","2/22/2016 11:23:56 PM","","System",">> This chat has now expired."
"group 24","2/22/2016 10:40:02 PM","","System",">> User 1 has Connected"
"group 24","2/22/2016 10:40:38 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 24","2/22/2016 10:40:38 PM","","System",">> User 2 has Connected"
"group 24","2/22/2016 10:42:56 PM","R_2zk09DkkPHtlJYV","User 2","Hi"
"group 24","2/22/2016 10:43:09 PM","R_2zk09DkkPHtlJYV","User 2","When was the last time you walked for more than an hour?"
"group 24","2/22/2016 10:43:44 PM","R_e8yRrikyhxcYRTH","User 1","Saturday, I went to trader joes and safeway"
"group 24","2/22/2016 10:43:53 PM","R_e8yRrikyhxcYRTH","User 1","how about you?"
"group 24","2/22/2016 10:44:22 PM","R_2zk09DkkPHtlJYV","User 2","Also saturday, I went to the Dolores Park and to eat dinner in the mission district"
"group 24","2/22/2016 10:45:10 PM","R_e8yRrikyhxcYRTH","User 1","ooh fun! Do you r3emember where you ate? I went to Dolores with friends on Valentines Day, it was a blast."
"group 24","2/22/2016 10:45:31 PM","R_e8yRrikyhxcYRTH","User 1","oh also, next survey question, how did you celebrate last halloween?"
"group 24","2/22/2016 10:45:46 PM","R_2zk09DkkPHtlJYV","User 2","Yeah, I had dinner at this Mexican restaurant called tacos Pancho Villa, sooo good."
"group 24","2/22/2016 10:46:08 PM","R_e8yRrikyhxcYRTH","User 1","Mexican is the best :yum:"
"group 24","2/22/2016 10:46:25 PM","R_2zk09DkkPHtlJYV","User 2","Last Halloween I actually stayed in and watched a lot of scary movies, what about you?"
"group 24","2/22/2016 10:48:03 PM","R_e8yRrikyhxcYRTH","User 1","I celebrated Halloween for 3 days straight :grin: I had a house party at my place 2 days before Halloween. I dressed up as Donald Trump. And then the second day I was Lara Croft and then Donald Trump again on actual Halloween."
"group 24","2/22/2016 10:48:36 PM","R_e8yRrikyhxcYRTH","User 1","If  you  could  invent  a  new  flavor  of  ice  cream,  what   would it be?"
"group 24","2/22/2016 10:48:38 PM","R_2zk09DkkPHtlJYV","User 2","Haha that sounds fun, Donald Trump is definitely scary."
"group 24","2/22/2016 10:48:59 PM","R_e8yRrikyhxcYRTH","User 1","oh for sure, I did my best impersonations of him, it was hilarious"
"group 24","2/22/2016 10:49:26 PM","R_2zk09DkkPHtlJYV","User 2","Probably hazelnut and almonds. Kinda boring but I like chocolate and coffee flavors"
"group 24","2/22/2016 10:49:31 PM","R_2zk09DkkPHtlJYV","User 2","what would you invent?"
"group 24","2/22/2016 10:50:26 PM","R_e8yRrikyhxcYRTH","User 1","that sounds delish! :yum: I really like tea flavored ice creams, so I think I would do an Earl Grey or a rose tea flavord ice cream"
"group 24","2/22/2016 10:50:55 PM","R_e8yRrikyhxcYRTH","User 1","What  was  the  best  gift  you  ever  received  and why?"
"group 24","2/22/2016 10:51:13 PM","R_2zk09DkkPHtlJYV","User 2","Probably a bike, I loved riding my bike when I was young."
"group 24","2/22/2016 10:51:16 PM","R_2zk09DkkPHtlJYV","User 2","What was yours?"
"group 24","2/22/2016 10:53:10 PM","R_e8yRrikyhxcYRTH","User 1","Thats great, Ive been meaning to bring my bike to Berkeley, but I'm afraid it will get stolen or ill forget where i parked it ahaha. hmmm I think the best gift I've ever gotten was my baby blanket. Thats kinda weird, but like I slept with it until I was a teenager and I still have it, its just got a lot of sentimental value.j"
"group 24","2/22/2016 10:53:36 PM","R_2zk09DkkPHtlJYV","User 2","I also had a favorite blanket!"
"group 24","2/22/2016 10:53:49 PM","R_e8yRrikyhxcYRTH","User 1","What	   gifts	   did	   you	   receive	   on	   your	    last	   birthday?"
"group 24","2/22/2016 10:54:28 PM","R_2zk09DkkPHtlJYV","User 2","My boyfriend took me out to get dinner at Chez Panisse. I had never been before, and it was so fancy and delicious."
"group 24","2/22/2016 10:54:36 PM","R_2zk09DkkPHtlJYV","User 2","What gifts did you receive?"
"group 24","2/22/2016 10:55:46 PM","R_e8yRrikyhxcYRTH","User 1","OOh thats so sweet!! :heart_eyes: I would love to go there eventually. I got flowers, alcohol and cookies from my best friends. My birthday is always during finals week so I dont get to celebrate much."
"group 24","2/22/2016 10:56:08 PM","R_e8yRrikyhxcYRTH","User 1","Describe  the  last  time  you  went  to  the  zo"
"group 24","2/22/2016 10:56:16 PM","R_e8yRrikyhxcYRTH","User 1","*Zoo"
"group 24","2/22/2016 10:57:18 PM","R_2zk09DkkPHtlJYV","User 2","I honestly dont remeber I was probably around three years old."
"group 24","2/22/2016 10:57:24 PM","R_e8yRrikyhxcYRTH","User 1","I dont think ive been to a zoo since I was in 8th grade maybe. It was actually 6 flags Discovery kingdom. So a lot of sea life, but they also had giraffes, elephants, tigers and monkeys."
"group 24","2/22/2016 10:57:48 PM","R_2zk09DkkPHtlJYV","User 2","True, 've been to aquariums and thats sorta like a zoo"
"group 24","2/22/2016 10:58:10 PM","R_e8yRrikyhxcYRTH","User 1","oh yeah I forgot I've def been to an aquarium more recently"
"group 24","2/22/2016 10:58:21 PM","R_2zk09DkkPHtlJYV","User 2","Aquariums are cool. Do you like to get up early or stay up late?"
"group 24","2/22/2016 10:59:29 PM","R_e8yRrikyhxcYRTH","User 1","Well I stay up really late on the regular, but I actually like getting up early. But since I stay up late im tired a lot. Ideally Id like to be able to go to bed earlier and wake up early, because I dont like wasting my day away."
"group 24","2/22/2016 10:59:33 PM","R_e8yRrikyhxcYRTH","User 1","how about you?"
"group 24","2/22/2016 11:00:10 PM","R_2zk09DkkPHtlJYV","User 2","I'm the same. I like being up early if I'm well rested but that never happens here. And I have a lot of 8am classes this semester so I'm currently suffering from that"
"group 24","2/22/2016 11:00:36 PM","R_2zk09DkkPHtlJYV","User 2","What did you do this summer?"
"group 24","2/22/2016 11:00:37 PM","R_e8yRrikyhxcYRTH","User 1","Yeah early classes are so hard to make it to. What  did  you  do  this  summer?"
"group 24","2/22/2016 11:01:05 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 24","2/22/2016 11:01:12 PM","R_2zk09DkkPHtlJYV","User 2","This summer I went to SoCal, I'm from there so I got to reconnect with od friends that I haven't seen in a long time"
"group 24","2/22/2016 11:01:15 PM","R_e8yRrikyhxcYRTH","User 1","I stayed here in Berkeley. I worked full time but was also taking 2 classes at the same time"
"group 24","2/22/2016 11:01:30 PM","R_2zk09DkkPHtlJYV","User 2","Lets do on emore question?"
"group 24","2/22/2016 11:01:35 PM","R_e8yRrikyhxcYRTH","User 1","Who	   is	   your	   favorite	   actor	   of	   your	   own	   gender?	   Describe	   a	   favorite	   sce ne	   in	   which	   this	    person	   has	   acted"
"group 24","2/22/2016 11:01:56 PM","R_2zk09DkkPHtlJYV","User 2","I'm a big fan of felicity jones. She was really great in theory of everything and like crazy"
"group 24","2/22/2016 11:02:15 PM","R_e8yRrikyhxcYRTH","User 1","Mine is Robert Williams I loved him in almost every movie expecially Mrs. Doubtfire"
"group 24","2/22/2016 11:02:23 PM","R_2zk09DkkPHtlJYV","User 2","And I liked the scene in theory of everything where she stands up for steven and says that shes gonna marry him despite his disability"
"group 24","2/22/2016 11:02:37 PM","R_e8yRrikyhxcYRTH","User 1","ugh I need to see that movie!"
"group 24","2/22/2016 11:02:43 PM","R_2zk09DkkPHtlJYV","User 2","You should!"
"group 24","2/22/2016 11:02:49 PM","R_2zk09DkkPHtlJYV","User 2","Very sad but very good"
"group 24","2/22/2016 11:03:01 PM","R_e8yRrikyhxcYRTH","User 1","Yeah Ive been meaning to watch it"
"group 24","2/22/2016 11:03:09 PM","R_2zk09DkkPHtlJYV","User 2","5/5"
"group 24","2/22/2016 11:03:20 PM","R_e8yRrikyhxcYRTH","User 1","Ive been netflixing a lot of tv shows though instead of watching movies"
"group 24","2/22/2016 11:03:27 PM","R_e8yRrikyhxcYRTH","User 1","obsessed with Mad men rn"
"group 24","2/22/2016 11:03:34 PM","R_2zk09DkkPHtlJYV","User 2","Me too. Anythiing good that youve come across?"
"group 24","2/22/2016 11:03:48 PM","R_2zk09DkkPHtlJYV","User 2","Oh man me too. Ive finished it all thou"
"group 24","2/22/2016 11:03:52 PM","R_2zk09DkkPHtlJYV","User 2","though*"
"group 24","2/22/2016 11:04:04 PM","R_e8yRrikyhxcYRTH","User 1","yeah I started it last week and im on season 3 :flushed:"
"group 24","2/22/2016 11:04:21 PM","R_2zk09DkkPHtlJYV","User 2","Who's your favorite? i personally really like PEggy"
"group 24","2/22/2016 11:04:22 PM","R_e8yRrikyhxcYRTH","User 1","Im way too emotionally invested in the characters lol"
"group 24","2/22/2016 11:04:29 PM","R_e8yRrikyhxcYRTH","User 1","yaaas i love Peggy"
"group 24","2/22/2016 11:04:54 PM","R_e8yRrikyhxcYRTH","User 1","Do you think we have time for one more question?"
"group 24","2/22/2016 11:05:01 PM","R_2zk09DkkPHtlJYV","User 2","okay lets squeeze one in"
"group 24","2/22/2016 11:05:10 PM","R_2zk09DkkPHtlJYV","User 2","favorite holiday"
"group 24","2/22/2016 11:05:29 PM","R_e8yRrikyhxcYRTH","User 1","I think Halloween is def my favorite lol"
"group 24","2/22/2016 11:05:37 PM","R_e8yRrikyhxcYRTH","User 1","thats why I celebrated halloweekend"
"group 24","2/22/2016 11:05:48 PM","R_e8yRrikyhxcYRTH","User 1","you?"
"group 24","2/22/2016 11:05:51 PM","R_2zk09DkkPHtlJYV","User 2","Mine is Christmas, mainly because my family will all come visit from different states and greaaaat food"
"group 24","2/22/2016 11:06:02 PM","R_2zk09DkkPHtlJYV","User 2","im all about the food"
"group 24","2/22/2016 11:06:06 PM","R_e8yRrikyhxcYRTH","User 1","oh yeah the food is always the best"
"group 24","2/22/2016 11:06:15 PM","R_e8yRrikyhxcYRTH","User 1","and I love getting to finally see my family"
"group 24","2/22/2016 11:06:46 PM","R_e8yRrikyhxcYRTH","User 1","Ive def stopped caring so much about the presents aspect, I just really like going home for the holidays"
"group 24","2/22/2016 11:07:01 PM","R_e8yRrikyhxcYRTH","User 1","foreign country?"
"group 24","2/22/2016 11:07:05 PM","R_2zk09DkkPHtlJYV","User 2","Same here, its just not as exciting getting gif cards and stuff"
"group 24","2/22/2016 11:07:14 PM","R_2zk09DkkPHtlJYV","User 2","No, same country"
"group 24","2/22/2016 11:07:24 PM","R_2zk09DkkPHtlJYV","User 2","are you from a foreign country"
"group 24","2/22/2016 11:08:06 PM","R_e8yRrikyhxcYRTH","User 1","no, Im from California and Im actually not far from home, just a few hours north east, but I dont get to go home often because I work alot"
"group 24","2/22/2016 11:08:25 PM","R_2zk09DkkPHtlJYV","User 2","Oh I misunderstood you, that was the next questin"
"group 24","2/22/2016 11:08:36 PM","R_2zk09DkkPHtlJYV","User 2","Id love to visit belgium and Morocco"
"group 24","2/22/2016 11:08:40 PM","R_2zk09DkkPHtlJYV","User 2","You?"
"group 24","2/22/2016 11:09:18 PM","R_e8yRrikyhxcYRTH","User 1","oooh Id love to see both those places as well. I really wanna visit all of Europe and Id really like to see India"
"group 24","2/22/2016 11:09:34 PM","R_2zk09DkkPHtlJYV","User 2","Yeah that would be very interesting"
"group 24","2/22/2016 11:09:37 PM","R_e8yRrikyhxcYRTH","User 1","okay are we supposed to wrap it up or is the thing gonna automatically end it?"
"group 24","2/22/2016 11:09:46 PM","R_2zk09DkkPHtlJYV","User 2","No idea."
"group 24","2/22/2016 11:09:56 PM","R_2zk09DkkPHtlJYV","User 2","I feel like it has been 1500 seconds"
"group 24","2/22/2016 11:09:58 PM","R_e8yRrikyhxcYRTH","User 1","lol lets try to finish i guess"
"group 24","2/22/2016 11:10:16 PM","R_2zk09DkkPHtlJYV","User 2","Okay so which watch do you prefer?"
"group 24","2/22/2016 11:10:22 PM","R_2zk09DkkPHtlJYV","User 2","I think I like analog better"
"group 24","2/22/2016 11:10:40 PM","R_e8yRrikyhxcYRTH","User 1","I think i like digital"
"group 24","2/22/2016 11:10:48 PM","","System",">> User 1 has Disconnected"
"group 24","2/22/2016 11:10:53 PM","","System",">> User 2 has Disconnected"
"group 24","2/22/2016 11:26:29 PM","","System",">> This chat has now expired."
"group 25","2/22/2016 11:11:47 PM","","System",">> User 1 has Connected"
"group 25","2/22/2016 11:18:11 PM","","System",">> User 1 has Disconnected"
"group 26","2/25/2016 7:09:32 PM","","System",">> User 1 has Connected"
"group 26","2/25/2016 7:10:56 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 26","2/25/2016 7:10:56 PM","","System",">> User 2 has Connected"
"group 26","2/25/2016 7:11:48 PM","R_3nGFeGJ9xI1eIYm","User 1","When was the last time you walked for more than an hour?"
"group 26","2/25/2016 7:12:42 PM","R_3nGFeGJ9xI1eIYm","User 1","Describe where you went and what you saw"
"group 26","2/25/2016 7:13:26 PM","R_1OTZbaM9oEkX9Kn","User 2","It was last weekend with my gilrfirend. We were walking in Sonoma and we saw cows and other types of animals."
"group 26","2/25/2016 7:13:49 PM","R_3nGFeGJ9xI1eIYm","User 1","How did you celebrate last Halloween?"
"group 26","2/25/2016 7:13:56 PM","R_3nGFeGJ9xI1eIYm","User 1"," :scream: :scream: :scream: :scream: :scream: :scream:"
"group 26","2/25/2016 7:14:40 PM","R_1OTZbaM9oEkX9Kn","User 2","Before that, same question...when was the last time you walked for more than an hour?"
"group 26","2/25/2016 7:14:53 PM","R_1OTZbaM9oEkX9Kn","User 2","And what did you see?"
"group 26","2/25/2016 7:15:24 PM","R_3nGFeGJ9xI1eIYm","User 1","I walked all over the UC Berkeley Campus with my dog Willis. I saw students and a homeless guy pissing in the bush"
"group 26","2/25/2016 7:16:17 PM","R_1OTZbaM9oEkX9Kn","User 2","haha that is the common U.C. Berkeley experience! And i was at my fraternities gameday getting ready for the USC game, then we went out to a party afterwards."
"group 26","2/25/2016 7:16:31 PM","R_1OTZbaM9oEkX9Kn","User 2","hbu?"
"group 26","2/25/2016 7:16:32 PM","R_3nGFeGJ9xI1eIYm","User 1","nice."
"group 26","2/25/2016 7:16:54 PM","R_3nGFeGJ9xI1eIYm","User 1","I sat on my porch with glass of whiskey and handed out candy"
"group 26","2/25/2016 7:17:23 PM","R_1OTZbaM9oEkX9Kn","User 2","that actually sounds quite nice!"
"group 26","2/25/2016 7:17:29 PM","R_1OTZbaM9oEkX9Kn","User 2","If  you  could  invent  a  new  flavor  of  ice  cream,  what would it be?"
"group 26","2/25/2016 7:17:33 PM","R_3nGFeGJ9xI1eIYm","User 1","If you could invent a new flavor of ice crea,, what would it be?"
"group 26","2/25/2016 7:17:34 PM","R_3nGFeGJ9xI1eIYm","User 1","lol"
"group 26","2/25/2016 7:17:54 PM","R_3nGFeGJ9xI1eIYm","User 1","Ribeye Ice Cream"
"group 26","2/25/2016 7:17:58 PM","R_3nGFeGJ9xI1eIYm","User 1","*steaj"
"group 26","2/25/2016 7:18:02 PM","R_3nGFeGJ9xI1eIYm","User 1","steak**"
"group 26","2/25/2016 7:18:11 PM","R_3nGFeGJ9xI1eIYm","User 1","You?"
"group 26","2/25/2016 7:18:25 PM","R_1OTZbaM9oEkX9Kn","User 2","mine would be horchata ice cream, i feel like that would be bomb! and that sounds actually pretty interesitng!"
"group 26","2/25/2016 7:18:34 PM","R_3nGFeGJ9xI1eIYm","User 1","Love steak"
"group 26","2/25/2016 7:18:39 PM","R_1OTZbaM9oEkX9Kn","User 2","They may have that, but i have never seen it."
"group 26","2/25/2016 7:18:46 PM","R_1OTZbaM9oEkX9Kn","User 2","horchata i mean"
"group 26","2/25/2016 7:18:53 PM","R_3nGFeGJ9xI1eIYm","User 1","What was the best gift you ever recieved and why?"
"group 26","2/25/2016 7:19:45 PM","R_1OTZbaM9oEkX9Kn","User 2","My girlfriend got us a star for valentines day, and named it after us...i thought that was pretty cool actually!"
"group 26","2/25/2016 7:19:49 PM","R_1OTZbaM9oEkX9Kn","User 2","hbu?"
"group 26","2/25/2016 7:20:01 PM","R_1OTZbaM9oEkX9Kn","User 2","maybe concert tickets..."
"group 26","2/25/2016 7:20:10 PM","R_3nGFeGJ9xI1eIYm","User 1","Roadhead on a long road trip... because it was thoughtful"
"group 26","2/25/2016 7:20:20 PM","R_1OTZbaM9oEkX9Kn","User 2","haha hell yeah!"
"group 26","2/25/2016 7:20:36 PM","R_1OTZbaM9oEkX9Kn","User 2","What	   gifts	   did	   you	   receive	   on	   your	    last	   birthday?"
"group 26","2/25/2016 7:20:53 PM","R_3nGFeGJ9xI1eIYm","User 1","Tickets to a ball game."
"group 26","2/25/2016 7:20:55 PM","R_3nGFeGJ9xI1eIYm","User 1","You?"
"group 26","2/25/2016 7:21:35 PM","R_1OTZbaM9oEkX9Kn","User 2","i got clothes...pretty exciting"
"group 26","2/25/2016 7:21:50 PM","R_3nGFeGJ9xI1eIYm","User 1","Lemme run an idea by you"
"group 26","2/25/2016 7:22:03 PM","R_1OTZbaM9oEkX9Kn","User 2","alright"
"group 26","2/25/2016 7:22:05 PM","R_3nGFeGJ9xI1eIYm","User 1","how about we just type out our answers to each and then click send"
"group 26","2/25/2016 7:22:36 PM","R_3nGFeGJ9xI1eIYm","User 1","so the next chat will have answers from 6-15"
"group 26","2/25/2016 7:23:14 PM","R_1OTZbaM9oEkX9Kn","User 2","is it cool for us to do that?"
"group 26","2/25/2016 7:23:47 PM","R_3nGFeGJ9xI1eIYm","User 1","i dont see what the difference is as long as we are still both answering the questions"
"group 26","2/25/2016 7:24:07 PM","R_1OTZbaM9oEkX9Kn","User 2","yeah, probably"
"group 26","2/25/2016 7:24:44 PM","R_1OTZbaM9oEkX9Kn","User 2","- i went to the zoo last time with my ex almost 2 years ago now"
"group 26","2/25/2016 7:24:47 PM","R_3nGFeGJ9xI1eIYm","User 1","6) Describe the last time you went to a zoo.... Me: 2012 in San Diego, we saw an elephant and it was rad."
"group 26","2/25/2016 7:25:02 PM","R_1OTZbaM9oEkX9Kn","User 2","i watched giraffes fight"
"group 26","2/25/2016 7:26:16 PM","R_3nGFeGJ9xI1eIYm","User 1","7) Do you like to get up early or stay up late? Is there anything funny that has resulted from this? Me: I like to stay up late, i'm a total nighthawk, because owl sounds dumb. Nothing funny other than drinking all night and into the next day"
"group 26","2/25/2016 7:26:32 PM","R_1OTZbaM9oEkX9Kn","User 2","I like to wake up early, and go to bed late which is a bad combo...and i mean the usual stuff that happens when you stay up late at parties."
"group 26","2/25/2016 7:26:57 PM","R_3nGFeGJ9xI1eIYm","User 1","8)What did you do this summer? Me: I had an internship in the city with a consulting firm."
"group 26","2/25/2016 7:27:27 PM","R_1OTZbaM9oEkX9Kn","User 2","I  went to Florida with my family and had an internship for Six Flags"
"group 26","2/25/2016 7:28:43 PM","R_3nGFeGJ9xI1eIYm","User 1","9) Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted? Me: This is a tough one... Love Bob Deniro, and the scene would have to be something from the movie Meet the Parents (the original)"
"group 26","2/25/2016 7:29:05 PM","R_1OTZbaM9oEkX9Kn","User 2","I love Jason Statham, and any movie he is in is a dope scene. He was pretty dope in Fast and all his other."
"group 26","2/25/2016 7:29:18 PM","R_3nGFeGJ9xI1eIYm","User 1","Def, he was awesome in that"
"group 26","2/25/2016 7:29:24 PM","R_3nGFeGJ9xI1eIYm","User 1","first transporter too"
"group 26","2/25/2016 7:29:34 PM","R_1OTZbaM9oEkX9Kn","User 2","yeah!, he was sick in that"
"group 26","2/25/2016 7:30:08 PM","R_3nGFeGJ9xI1eIYm","User 1","What is your favorite holiday? Why? Me: July 4th.. BC sunshine, beer, bbq and bikinis"
"group 26","2/25/2016 7:30:14 PM","R_1OTZbaM9oEkX9Kn","User 2","My favorite holiday is christmas because it is a time off from school and a chance to see your friends and family"
"group 26","2/25/2016 7:31:09 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 26","2/25/2016 7:31:11 PM","R_3nGFeGJ9xI1eIYm","User 1","11) What foreign Country would you most like to visit? What attracts you to this place? Me: Italy. Food, countryside and the people"
"group 26","2/25/2016 7:31:23 PM","R_1OTZbaM9oEkX9Kn","User 2","I would want to visit Italy, because i am half Italian and i want to visit where my Gradnfather is from. I think it would be awesome"
"group 26","2/25/2016 7:31:56 PM","R_1OTZbaM9oEkX9Kn","User 2","I guess the watch with the hands because it has a nice classy look to it."
