Group,Time,Id,User,Message
group 46,4/4/2016 23:49,,System,>> User 2 has Disconnected
group 46,4/5/2016 0:06,,System,>> This chat has now expired.
group 47,4/7/2016 18:34,,System,>> User 1 has Connected
group 47,4/7/2016 18:36,,System,>> All chat participants have arrived. You may now chat!
group 47,4/7/2016 18:36,,System,>> User 2 has Connected
group 47,4/7/2016 18:37,R_s59xin7jwTkcYRb,User 1,When was the last time you walked for more than an hour?
group 47,4/7/2016 18:37,R_s59xin7jwTkcYRb,User 1,Describe where you went and what you saw.
group 47,4/7/2016 18:38,R_1BYtOajOTyzA2yg,User 2,I went to San Francisco. I took the bart to downtown SF and walked to Chinatown. And then I went to the Nike store and did some shopping.
group 47,4/7/2016 18:39,R_s59xin7jwTkcYRb,User 1,cool
group 47,4/7/2016 18:40,R_1BYtOajOTyzA2yg,User 2,When was the last time you walked for more than an hour?
group 47,4/7/2016 18:40,R_s59xin7jwTkcYRb,User 1,When I blazed it phat on top of the Berkeley hills
group 47,4/7/2016 18:41,R_1BYtOajOTyzA2yg,User 2,:joy: nice
group 47,4/7/2016 18:41,R_s59xin7jwTkcYRb,User 1,How did you celebrate last Halloween
group 47,4/7/2016 18:42,R_1BYtOajOTyzA2yg,User 2,I didn't celebrate Halloween. I was home having hot pot with my friends. :joy:
group 47,4/7/2016 18:42,R_1BYtOajOTyzA2yg,User 2,How did you celebrate last Halloween
group 47,4/7/2016 18:42,R_s59xin7jwTkcYRb,User 1,getting wasted w/ friends
group 47,4/7/2016 18:42,R_s59xin7jwTkcYRb,User 1,"If you could invent a new flavor of ice cream, what would it be?"
group 47,4/7/2016 18:43,R_1BYtOajOTyzA2yg,User 2,banana bread
group 47,4/7/2016 18:43,R_1BYtOajOTyzA2yg,User 2,"If you could invent a new flavor of ice cream, what would it be?"
group 47,4/7/2016 18:43,R_s59xin7jwTkcYRb,User 1,"Would have to ask Ici's for that one, their stuff is dank"
group 47,4/7/2016 18:43,R_s59xin7jwTkcYRb,User 1,What was the best gift you ever reeived and why?
group 47,4/7/2016 18:44,R_s59xin7jwTkcYRb,User 1,received*
group 47,4/7/2016 18:44,R_1BYtOajOTyzA2yg,User 2,"My 21st birthday cake, becauase my gf made that."
group 47,4/7/2016 18:45,R_1BYtOajOTyzA2yg,User 2,What was the best gift you ever reeived and why?
group 47,4/7/2016 18:45,R_s59xin7jwTkcYRb,User 1,dank memes from my friend
group 47,4/7/2016 18:45,R_s59xin7jwTkcYRb,User 1,What gifts did you receive on your last birthday?
group 47,4/7/2016 18:45,R_1BYtOajOTyzA2yg,User 2,socks
group 47,4/7/2016 18:45,R_1BYtOajOTyzA2yg,User 2,What gifts did you receive on your last birthday?
group 47,4/7/2016 18:46,R_s59xin7jwTkcYRb,User 1,more memes
group 47,4/7/2016 18:46,R_1BYtOajOTyzA2yg,User 2,lol
group 47,4/7/2016 18:46,R_s59xin7jwTkcYRb,User 1,Describe the last time you went to the zoo
group 47,4/7/2016 18:47,R_1BYtOajOTyzA2yg,User 2,"I went to San Diego Zoo in 2013 I believed. I talked shit about a guy in Cantonese, and it's so embarassing that he understood."
group 47,4/7/2016 18:47,R_1BYtOajOTyzA2yg,User 2,Describe the last time you went to the zoo
group 47,4/7/2016 18:48,R_s59xin7jwTkcYRb,User 1,I saw some seals and shit. It was dope.
group 47,4/7/2016 18:48,R_s59xin7jwTkcYRb,User 1,Do you like to get up early or stay late?
group 47,4/7/2016 18:48,R_s59xin7jwTkcYRb,User 1,Is there anything funn that has resulted from this?
group 47,4/7/2016 18:48,R_s59xin7jwTkcYRb,User 1,funny*
group 47,4/7/2016 18:49,R_1BYtOajOTyzA2yg,User 2,I like both. It depends on whether I want to get wasted or get shit done.
group 47,4/7/2016 18:49,R_1BYtOajOTyzA2yg,User 2,I can't remember anything funny
group 47,4/7/2016 18:49,R_1BYtOajOTyzA2yg,User 2,tho
group 47,4/7/2016 18:50,R_1BYtOajOTyzA2yg,User 2,Do you like to get up early or stay late? Is there anything funny that has resulted from this?
group 47,4/7/2016 18:50,R_s59xin7jwTkcYRb,User 1,I like both. It depends on whether I want to get wasted or get shit done.
group 47,4/7/2016 18:50,R_s59xin7jwTkcYRb,User 1,What did you do this summer?
group 47,4/7/2016 18:51,R_1BYtOajOTyzA2yg,User 2,"Went back home - Macau, China."
group 47,4/7/2016 18:51,R_1BYtOajOTyzA2yg,User 2,What did you do this summer?
group 47,4/7/2016 18:51,R_s59xin7jwTkcYRb,User 1,Slaved away doing banking in a cubicle. it's like doing nonstop xlab studies
group 47,4/7/2016 18:51,R_s59xin7jwTkcYRb,User 1,who is your favorite actor of your own gender?
group 47,4/7/2016 18:52,R_s59xin7jwTkcYRb,User 1,describe a favorite scene in which this person has acted
group 47,4/7/2016 18:52,R_1BYtOajOTyzA2yg,User 2,Jennifer Lawrance. Any scene in the hunger game movies.
group 47,4/7/2016 18:52,R_1BYtOajOTyzA2yg,User 2,who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted
group 47,4/7/2016 18:53,R_s59xin7jwTkcYRb,User 1,"Dicaprio, Inception"
group 47,4/7/2016 18:53,R_s59xin7jwTkcYRb,User 1,What is your favorite holiday? Why?
group 47,4/7/2016 18:53,R_1BYtOajOTyzA2yg,User 2,Chinese New Year; for the red pocket. Money money money
group 47,4/7/2016 18:53,R_1BYtOajOTyzA2yg,User 2,What is your favorite holiday? Why?
group 47,4/7/2016 18:53,R_s59xin7jwTkcYRb,User 1,Spring break b/c we get TU
group 47,4/7/2016 18:54,R_s59xin7jwTkcYRb,User 1,What foreignountry would you most like to visit?
group 47,4/7/2016 18:54,R_s59xin7jwTkcYRb,User 1,What attracts you to this place?
group 47,4/7/2016 18:54,R_s59xin7jwTkcYRb,User 1, :scream: :disappointed: :cry: :frowning:
group 47,4/7/2016 18:54,R_1BYtOajOTyzA2yg,User 2,Japan; for the food.
group 47,4/7/2016 18:55,R_1BYtOajOTyzA2yg,User 2,What foreign country would you most like to visit?  What attracts you to this place?
group 47,4/7/2016 18:55,R_s59xin7jwTkcYRb,User 1,Syria -- for the excitement
group 47,4/7/2016 18:55,R_s59xin7jwTkcYRb,User 1,Do you prefer digital watches and clocks or the kind with hands?
group 47,4/7/2016 18:55,R_1BYtOajOTyzA2yg,User 2,digital watches
group 47,4/7/2016 18:55,R_1BYtOajOTyzA2yg,User 2,Do you prefer digital watches and clocks or the kind with hands?
group 47,4/7/2016 18:56,R_s59xin7jwTkcYRb,User 1,Neither; fitbit is the best
group 47,4/7/2016 18:56,R_s59xin7jwTkcYRb,User 1,Describe your mother's best friend
group 47,4/7/2016 18:56,R_1BYtOajOTyzA2yg,User 2,lol I don't know who's her best friend.
group 47,4/7/2016 18:56,R_1BYtOajOTyzA2yg,User 2,Describe your mother's best friend
group 47,4/7/2016 18:56,R_s59xin7jwTkcYRb,User 1,She's a homie
group 47,4/7/2016 18:56,R_s59xin7jwTkcYRb,User 1,How often do you get your hair cut?
group 47,4/7/2016 18:56,R_s59xin7jwTkcYRb,User 1,Where do you go?
group 47,4/7/2016 18:56,R_s59xin7jwTkcYRb,User 1,Have you ever had a bad experience?
group 47,4/7/2016 18:57,,System,>> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation.
group 47,4/7/2016 18:57,R_1BYtOajOTyzA2yg,User 2,every two months. My friend cut my hair for me. So far I have good experience.
group 47,4/7/2016 18:57,R_1BYtOajOTyzA2yg,User 2,How    often    do    you    get    your    hair    cut?    Where    do    you    go?    Have    you    ever    had    a    really    bad     haircut    experience?
group 47,4/7/2016 18:57,R_s59xin7jwTkcYRb,User 1,I ask people on Berkeley Free and For Sale
group 47,4/7/2016 18:57,R_s59xin7jwTkcYRb,User 1,Results are mixed
group 47,4/7/2016 18:57,R_s59xin7jwTkcYRb,User 1,What is the last concert you saw?
group 47,4/7/2016 18:58,R_s59xin7jwTkcYRb,User 1,How many of that band's albums do you own
group 47,4/7/2016 18:58,R_1BYtOajOTyzA2yg,User 2,It's so long ago that I don't even remember. I don't think I own any band's albums.
group 47,4/7/2016 18:58,R_1BYtOajOTyzA2yg,User 2,What    is    the    last    concert    you    saw?    How    many    of    that    band's    albums    do    you    own?    Had    you     seen    them    before?    Where?
group 47,4/7/2016 18:58,R_s59xin7jwTkcYRb,User 1,"Rebecca Black, all 1 of them"
group 47,4/7/2016 18:59,R_s59xin7jwTkcYRb,User 1,We done?
group 47,4/7/2016 18:59,R_1BYtOajOTyzA2yg,User 2,I think so
group 47,4/7/2016 18:59,,System,>> User 2 has Disconnected
group 47,4/7/2016 18:59,,System,>> User 1 has Disconnected
group 47,4/7/2016 19:23,,System,>> This chat has now expired.
group 48,4/7/2016 21:36,,System,>> User 1 has Connected
group 48,4/7/2016 21:36,,System,>> All chat participants have arrived. You may now chat!
group 48,4/7/2016 21:36,,System,>> User 2 has Connected
group 48,4/7/2016 21:36,R_2DYY4oI5BPikNWQ,User 1,hi!
group 48,4/7/2016 21:37,R_2DYY4oI5BPikNWQ,User 1,are you ready?
group 48,4/7/2016 21:37,R_2DYY4oI5BPikNWQ,User 1,i have a question for you :smiley:
group 48,4/7/2016 21:37,R_3L5tzs0mZdhbSQA,User 2,Yes
group 48,4/7/2016 21:37,R_2DYY4oI5BPikNWQ,User 1,When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw.
group 48,4/7/2016 21:38,R_3L5tzs0mZdhbSQA,User 2,It was actually last week. I went on a date with my significant other and we explored parts of San Francisco.
group 48,4/7/2016 21:38,R_2DYY4oI5BPikNWQ,User 1,oooo nice cute
group 48,4/7/2016 21:38,R_2DYY4oI5BPikNWQ,User 1,should i answer the same question?
group 48,4/7/2016 21:38,R_3L5tzs0mZdhbSQA,User 2,When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw.
group 48,4/7/2016 21:39,R_2DYY4oI5BPikNWQ,User 1,during spring break i went to Cabo and we had to walk all the way around the pier to get to da party side of the beach LOL it was freaking hot!!! we saw a lot of half naked people basically....its spring break
group 48,4/7/2016 21:39,R_2DYY4oI5BPikNWQ,User 1,2. How    did    you    celebrate    last    Halloween?
group 48,4/7/2016 21:40,R_3L5tzs0mZdhbSQA,User 2,I went to a club party that was happening at KIPs :joy: It was the first time I went out with my roommates.
group 48,4/7/2016 21:40,R_3L5tzs0mZdhbSQA,User 2,How did you celebrate last Halloween?
group 48,4/7/2016 21:40,R_2DYY4oI5BPikNWQ,User 1,AYEEEE
group 48,4/7/2016 21:40,R_2DYY4oI5BPikNWQ,User 1,not sure if i stayed home like a grandma
group 48,4/7/2016 21:40,R_2DYY4oI5BPikNWQ,User 1,or went to church
group 48,4/7/2016 21:41,R_2DYY4oI5BPikNWQ,User 1,or maybe went to a kickback
group 48,4/7/2016 21:41,R_2DYY4oI5BPikNWQ,User 1,can't even remember
group 48,4/7/2016 21:41,R_2DYY4oI5BPikNWQ,User 1,okay next question :)
group 48,4/7/2016 21:41,R_2DYY4oI5BPikNWQ,User 1,"3. If    you    could    invent    a    new    flavor    of    ice    cream,    what    would    it    be?"
group 48,4/7/2016 21:41,R_3L5tzs0mZdhbSQA,User 2,Something with a sour taste. I like sour gummy worms a lot so maybe that flavor?
group 48,4/7/2016 21:41,R_2DYY4oI5BPikNWQ,User 1,oooo
group 48,4/7/2016 21:41,R_3L5tzs0mZdhbSQA,User 2,"If you could invent a new flavor of ice cream, what would it be?"
group 48,4/7/2016 21:42,R_2DYY4oI5BPikNWQ,User 1,hmmm LOL im not even sure i love ice cream but im super lactose intolerant
group 48,4/7/2016 21:42,R_3L5tzs0mZdhbSQA,User 2,That's not good :worried:
group 48,4/7/2016 21:42,R_2DYY4oI5BPikNWQ,User 1,maybe a combo of ube (taro) and uhmm pistachio??? i really like those flavors
group 48,4/7/2016 21:42,R_2DYY4oI5BPikNWQ,User 1,aightttt its getting real deep lesgooo
group 48,4/7/2016 21:42,R_2DYY4oI5BPikNWQ,User 1,. What    was    the    best    gift    you    ever    received    and    why?
group 48,4/7/2016 21:43,R_3L5tzs0mZdhbSQA,User 2,It was probably this really nice heart pendant necklace that my dad bought me after I graduated from high school. My dad never buys gifts like that unless it's for my mom. So it meant a lot to me.
group 48,4/7/2016 21:44,R_2DYY4oI5BPikNWQ,User 1,aww thats really sweet
group 48,4/7/2016 21:44,R_3L5tzs0mZdhbSQA,User 2,What was the best gift you ever received and why?
group 48,4/7/2016 21:45,R_2DYY4oI5BPikNWQ,User 1,LOL this is going to sound cheesy but the freaking gift of life. during the end of my cabo trip the Mexican navy hit my parasail boat and i thought i was going to die. i was in a neck brace for a while but im really good now!!! tang center says ill fully recover in 6-8 weeks :smiley:
group 48,4/7/2016 21:45,R_3L5tzs0mZdhbSQA,User 2,Oh my goodness :scream:
group 48,4/7/2016 21:45,R_3L5tzs0mZdhbSQA,User 2,Life is a pretty amazing gift though
group 48,4/7/2016 21:46,R_2DYY4oI5BPikNWQ,User 1,"yeah its a game changer!!! i realize how good we have it here at school. we get caught up getting stressed over school, finding a job, etc. but all of that will work out we just have to be patient and live everday appreciating what we have :)"
group 48,4/7/2016 21:46,R_2DYY4oI5BPikNWQ,User 1,LOL sarrry moving on i forgot hah
group 48,4/7/2016 21:46,R_2DYY4oI5BPikNWQ,User 1,What    gifts    did    you    receive    on    your     last    birthday?
group 48,4/7/2016 21:47,R_3L5tzs0mZdhbSQA,User 2,Literally just alcohol LMAO it was my 21st birthday :sunglasses:
group 48,4/7/2016 21:47,R_2DYY4oI5BPikNWQ,User 1,NAICEEE OMG SAME WE LEGAL NOW
group 48,4/7/2016 21:47,R_2DYY4oI5BPikNWQ,User 1,Describe the last time you went to the zoo
group 48,4/7/2016 21:47,R_2DYY4oI5BPikNWQ,User 1,OH OOOPS
group 48,4/7/2016 21:47,R_3L5tzs0mZdhbSQA,User 2,What gifts did you receive on your last birthday?
group 48,4/7/2016 21:47,R_2DYY4oI5BPikNWQ,User 1,I FORGOT TO ANSWER
group 48,4/7/2016 21:48,R_2DYY4oI5BPikNWQ,User 1,my best friend from back home bought me a nike rosche and my best friend from up here bought me a kate spade wallet...ugh so materialistic but its just bc my friends know i wont drop that much on myself LOL
group 48,4/7/2016 21:48,R_2DYY4oI5BPikNWQ,User 1,Describe the last time you went to the zoo
group 48,4/7/2016 21:48,R_3L5tzs0mZdhbSQA,User 2,I went to the LA zoo two years ago and it was just to see the elephants :heart_eyes: I don't know why but I really like elephants.
group 48,4/7/2016 21:48,R_3L5tzs0mZdhbSQA,User 2,Describe the last time you went to the zoo
group 48,4/7/2016 21:49,R_2DYY4oI5BPikNWQ,User 1,awww cute i think when i was a kid i cant even really remmeber...i remember my family and i thought it was free but it ended up being hella $$$ GG
group 48,4/7/2016 21:49,R_2DYY4oI5BPikNWQ,User 1,Do    you    like    to    get    up    early    or    stay    up    late?    Is    there    anything    funny    that    has    resulted    from     this?
group 48,4/7/2016 21:50,R_3L5tzs0mZdhbSQA,User 2,"I think I am the rarirty that likes both. The funny thing resulting from that, is that I never sleep :sob:"
group 48,4/7/2016 21:50,R_3L5tzs0mZdhbSQA,User 2,Do you like to get up early or stay up late? Is there anything funny that has resulted from this?
group 48,4/7/2016 21:50,R_2DYY4oI5BPikNWQ,User 1,oh no you needa sleep gurl!!!
group 48,4/7/2016 21:51,R_2DYY4oI5BPikNWQ,User 1,early! it sometimes sucks bc my body gets used to waking up at a certain time and no matter how late i sleep my body still wakes up then. so yestetday i slept at 3am and my body still woke me up at 7am UGH
group 48,4/7/2016 21:51,R_2DYY4oI5BPikNWQ,User 1,What did you do this summer?
group 48,4/7/2016 21:51,R_3L5tzs0mZdhbSQA,User 2,I actually studied abroad and did an internship in Ireland this past summer. I also spent a week in New York. It was a lot of fun.
group 48,4/7/2016 21:51,R_3L5tzs0mZdhbSQA,User 2,What did you do this summer?
group 48,4/7/2016 21:52,R_2DYY4oI5BPikNWQ,User 1,ooo niec!! i went home to LA and also went to China/Taiwan/Japen with family! super fun
group 48,4/7/2016 21:52,R_2DYY4oI5BPikNWQ,User 1,i really miss my family T^T
group 48,4/7/2016 21:52,R_2DYY4oI5BPikNWQ,User 1,Who    is    your    favorite    actor    of    your    own    gender?    Describe    a    favorite    sce ne    in    which    this     person    has    acted
group 48,4/7/2016 21:53,R_3L5tzs0mZdhbSQA,User 2,"Yeah over the summer, the time change really messed me up when I came back."
group 48,4/7/2016 21:53,R_3L5tzs0mZdhbSQA,User 2,Hmmm same gender. Probably Rachel McAdams
group 48,4/7/2016 21:53,R_2DYY4oI5BPikNWQ,User 1,YAAS MEAN GIRLS
group 48,4/7/2016 21:53,R_3L5tzs0mZdhbSQA,User 2,I love her in the Noteaook
group 48,4/7/2016 21:53,R_3L5tzs0mZdhbSQA,User 2,*the Notebook
group 48,4/7/2016 21:53,R_3L5tzs0mZdhbSQA,User 2,AND mean girls hahahaha
group 48,4/7/2016 21:53,R_2DYY4oI5BPikNWQ,User 1,fave scene?
group 48,4/7/2016 21:53,R_3L5tzs0mZdhbSQA,User 2,When they say she can't sit with them anymore because she is wearing sweatpants hahahaha
group 48,4/7/2016 21:54,R_2DYY4oI5BPikNWQ,User 1,LOLLLLL
group 48,4/7/2016 21:54,R_2DYY4oI5BPikNWQ,User 1,ON FRIDAYS...WE WEAR PINK
group 48,4/7/2016 21:54,R_3L5tzs0mZdhbSQA,User 2,Who is your favorite actor of your own gender? Describe a favorite sce ne in which this person has acted
group 48,4/7/2016 21:54,R_2DYY4oI5BPikNWQ,User 1,hmmm i realy like Resse Witherspoon in Legally Blonde
group 48,4/7/2016 21:54,R_3L5tzs0mZdhbSQA,User 2,That's another good one
group 48,4/7/2016 21:54,R_2DYY4oI5BPikNWQ,User 1,BEND and SNAP scene heh
group 48,4/7/2016 21:54,R_2DYY4oI5BPikNWQ,User 1,What is your favorite holiday? Why?
group 48,4/7/2016 21:55,R_3L5tzs0mZdhbSQA,User 2,"It would probably have to be Thanksgiving. Not only for the food, but also having all of my family together. It's a really great time."
group 48,4/7/2016 21:55,R_3L5tzs0mZdhbSQA,User 2,What is your favorite holiday? Why?
group 48,4/7/2016 21:55,R_2DYY4oI5BPikNWQ,User 1,omgggg yaas!! i really love Christmas!! Jesus birthday and also gets the fam and friends together too. i love seeing peoples reaction when you get them a gift they actulaly like haha
group 48,4/7/2016 21:56,R_2DYY4oI5BPikNWQ,User 1,What foreign country would you most like to visit? What attracts you to this place?
group 48,4/7/2016 21:56,R_3L5tzs0mZdhbSQA,User 2,This is a tough question. Probably Brazil. So many of my friends have studied abroad there and they say the culture is so vibrant and relaxed there.
group 48,4/7/2016 21:57,R_3L5tzs0mZdhbSQA,User 2,What foreign country would you most like to visit? What attracts you to this place?
group 48,4/7/2016 21:57,,System,>> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation.
group 48,4/7/2016 21:57,R_2DYY4oI5BPikNWQ,User 1,yeah my friend is from Brazil and he loved it!!! hmm Paris/England would be really cool!! haha i think its just very typical of every girl to want to visit
group 48,4/7/2016 21:57,R_2DYY4oI5BPikNWQ,User 1,Do you prefer digital watches and clocks or the kind with hands? Why?
group 48,4/7/2016 21:58,R_3L5tzs0mZdhbSQA,User 2,Clocks with hands because they look nicer
group 48,4/7/2016 21:58,R_3L5tzs0mZdhbSQA,User 2,in my opinion
group 48,4/7/2016 21:58,R_2DYY4oI5BPikNWQ,User 1,SAME
group 48,4/7/2016 21:58,R_3L5tzs0mZdhbSQA,User 2,Do you prefer digital watches and clocks or the kind with hands? Why?
group 48,4/7/2016 21:58,R_2DYY4oI5BPikNWQ,User 1,digital watches..not cute
group 48,4/7/2016 21:58,R_2DYY4oI5BPikNWQ,User 1,Describe    your mother's    best    friend.
group 48,4/7/2016 21:58,R_3L5tzs0mZdhbSQA,User 2,Lmao you said same
group 48,4/7/2016 21:58,R_3L5tzs0mZdhbSQA,User 2,My mom doesn't have one...awk
group 48,4/7/2016 21:58,R_2DYY4oI5BPikNWQ,User 1,same....
group 48,4/7/2016 21:58,R_3L5tzs0mZdhbSQA,User 2,Describe your mother's best friend.
group 48,4/7/2016 21:58,R_3L5tzs0mZdhbSQA,User 2,LMAO
group 48,4/7/2016 21:59,R_2DYY4oI5BPikNWQ,User 1,i dont think she does either but theres this one lady whos my sisters godmother that really sweet...maybe shes her bestie but they havent seen each other in awhile cause shes a country away
group 48,4/7/2016 21:59,R_2DYY4oI5BPikNWQ,User 1,How    often    do    you    get    your    hair    cut?    Where    do    you    go?    Have    you    ever    had    a    really    bad     haircut    experience?
group 48,4/7/2016 21:59,R_3L5tzs0mZdhbSQA,User 2,I get my hair cut every few months. I go to the same person that I have been going to since I was in high school. So I only get it cut when I'm back in LA. No bad experiences here
group 48,4/7/2016 21:59,R_3L5tzs0mZdhbSQA,User 2,How often do you get your hair cut? Where do you go? Have you ever had a really bad haircut experience?
group 48,4/7/2016 22:00,R_2DYY4oI5BPikNWQ,User 1,oh snap wait every few months?!
group 48,4/7/2016 22:00,R_2DYY4oI5BPikNWQ,User 1,i get it every few years...i went to La Petite and it was so bad i cut it myself...
group 48,4/7/2016 22:00,R_2DYY4oI5BPikNWQ,User 1,its cheaper than the other places here but dont do it
group 48,4/7/2016 22:00,R_3L5tzs0mZdhbSQA,User 2,I like to get the ends trimmed
group 48,4/7/2016 22:00,R_3L5tzs0mZdhbSQA,User 2,LMAO
group 48,4/7/2016 22:00,R_3L5tzs0mZdhbSQA,User 2,Thanks for the warning
group 48,4/7/2016 22:01,R_2DYY4oI5BPikNWQ,User 1,i went to Hermose today to dye Balayage and they're freaking good!!! but they're also expensive so yahh youg get what you pay for but we poor college students
group 48,4/7/2016 22:01,R_2DYY4oI5BPikNWQ,User 1,What    is    the    last    concert    you    saw?    How    many    of    that    band's    albums    do    you    own?    Had    you     seen    them    before?    Where?
group 48,4/7/2016 22:01,R_2DYY4oI5BPikNWQ,User 1,LOL i was almost late cause my hair took 4+ hours HAHA
group 48,4/7/2016 22:01,R_3L5tzs0mZdhbSQA,User 2,Last concert I went to was actually a Skrillex concert
group 48,4/7/2016 22:01,R_3L5tzs0mZdhbSQA,User 2,OH my gosh 4+ hours??? How? :scream:
group 48,4/7/2016 22:01,R_3L5tzs0mZdhbSQA,User 2,I don;t own his albums nor had I seen him before
group 48,4/7/2016 22:01,R_2DYY4oI5BPikNWQ,User 1,ooo nice!! i went to a club in cabo called Squid Roe if that counts as a concert
group 48,4/7/2016 22:01,R_3L5tzs0mZdhbSQA,User 2,It was in Richmond
group 48,4/7/2016 22:01,R_2DYY4oI5BPikNWQ,User 1,freaking SQUID ROE LMAO
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,i cant remember my last concert
group 48,4/7/2016 22:02,R_3L5tzs0mZdhbSQA,User 2,So are we done?
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,yeah
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,nice meeting you
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,wait should we exchange names or nahhhh
group 48,4/7/2016 22:02,R_3L5tzs0mZdhbSQA,User 2,nice talking with you
group 48,4/7/2016 22:02,R_3L5tzs0mZdhbSQA,User 2,I don't know!!!
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,YEAHHH!! enjoy college
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,im a senior now
group 48,4/7/2016 22:02,R_3L5tzs0mZdhbSQA,User 2,you too :)
group 48,4/7/2016 22:02,R_3L5tzs0mZdhbSQA,User 2,I am also a senior
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,OH LOL SO YOU GET THE FEELS TOO
group 48,4/7/2016 22:02,R_3L5tzs0mZdhbSQA,User 2,I DO
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,K NICE TALKING TO YOU
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,CONGRATS!
group 48,4/7/2016 22:02,R_2DYY4oI5BPikNWQ,User 1,WE DID IT
group 48,4/7/2016 22:02,,System,>> User 1 has Disconnected
group 48,4/7/2016 22:02,,System,>> User 2 has Disconnected
group 48,4/7/2016 22:22,,System,>> This chat has now expired.
group 49,4/7/2016 21:39,,System,>> User 1 has Connected
group 49,4/7/2016 21:40,,System,>> All chat participants have arrived. You may now chat!
group 49,4/7/2016 21:40,,System,>> User 2 has Connected
group 49,4/7/2016 21:41,R_WjoTHSE03t7KN5T,User 1,Hi!
group 49,4/7/2016 21:42,R_WjoTHSE03t7KN5T,User 1,When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw.
group 49,4/7/2016 21:44,R_32630B6H1BhouzU,User 2,"Hello. Last time I spent more than an hour walking was probably on the weekend. (I think.) Walked from camous back to my house. Saw all the blooming flowers. Thought I found some oliander, but up close, it turned out to be something else."
group 49,4/7/2016 21:45,R_32630B6H1BhouzU,User 2,When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw.
group 49,4/7/2016 21:47,R_WjoTHSE03t7KN5T,User 1,"My experience was pretty similar to yours!  The last time I walked more than onw hour was walking home from campus as well, and I believe it was a month ago.  I saw many homeless people around the campus, and many studends chatting and hanging out close to downtown."
group 49,4/7/2016 21:48,R_WjoTHSE03t7KN5T,User 1,How did you celebrate last Halloween?
group 49,4/7/2016 21:48,R_32630B6H1BhouzU,User 2,"I'm pretty sure I didn't. I don't remember if I was studying or working on a project, but I would be surprised if I even left my room that night."
group 49,4/7/2016 21:49,R_32630B6H1BhouzU,User 2,How did you celebrate last Halloween?
group 49,4/7/2016 21:52,R_WjoTHSE03t7KN5T,User 1,"That's sounds like a tired Halloween!  I celebrated my last Halloween at school with friends.  My school (before I transfer) held many events during holidays, included Halloween.  We played boardgames and had some delicious food together!"
group 49,4/7/2016 21:52,R_WjoTHSE03t7KN5T,User 1,"If you could invent a new flavor of ice cream, what would it be?"
group 49,4/7/2016 21:52,R_32630B6H1BhouzU,User 2,"I dunno. Significant changes in temperature cause a big difference in percieved flavor. (Also, banana flavor is delicious and I can't think of anything I woud prefer over it)"
group 49,4/7/2016 21:53,R_32630B6H1BhouzU,User 2,"If you could invent a new flavor of ice cream, what would it be?"
group 49,4/7/2016 21:56,R_WjoTHSE03t7KN5T,User 1,"Umm..  I think ice cream will work good with banana!  I suggest to have jasmine tea's flavor, because it just sounds good to me!"
group 49,4/7/2016 21:56,R_WjoTHSE03t7KN5T,User 1,What was the best gift you ever received and why?
group 49,4/7/2016 21:58,R_32630B6H1BhouzU,User 2,Probably the gameboy I got when I was 6 or 7. Got me into video games.
group 49,4/7/2016 21:59,R_32630B6H1BhouzU,User 2,What was the best gift you ever received and why?
group 49,4/7/2016 22:00,,System,>> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation.
group 49,4/7/2016 22:01,R_WjoTHSE03t7KN5T,User 1,The best gift I received was a handmade craft book from my best friends.  It included the photos and some of her diary.  This give is just really touching and sweet!
group 49,4/7/2016 22:01,R_WjoTHSE03t7KN5T,User 1,What    gifts    did    you    receive    on    your     last    birthday?
group 49,4/7/2016 22:02,R_32630B6H1BhouzU,User 2,Couple new sets of headphones. I tend to go though them pretty quickly. Also clothes.
group 49,4/7/2016 22:02,R_32630B6H1BhouzU,User 2,What gifts did you receive on your last birthday?
group 49,4/7/2016 22:02,R_WjoTHSE03t7KN5T,User 1,I got a sell phone case last birthday.
group 49,4/7/2016 22:02,R_WjoTHSE03t7KN5T,User 1,Describe the last time you went to the zoo.
group 49,4/7/2016 22:03,R_32630B6H1BhouzU,User 2,Loooooong ago. Middle or even elementary school. Dnt remember much. Also these keyboards are wierdly proportioned and make typing unconfortable.
